study_id,series_id,path,level_pred,pred_level,instance_number,z,dis
1474322336,2843288879,/kaggle/temp/axial_all_images/1474322336___2843288879___14.png,1,3,14,11,1.7501130290196834
1474322336,2843288879,/kaggle/temp/axial_all_images/1474322336___2843288879___8.png,1,2,8,17,0.9415905961078685
1474322336,2843288879,/kaggle/temp/axial_all_images/1474322336___2843288879___3.png,1,1,3,22,0.6217973644977057
1474322336,3385463594,/kaggle/temp/axial_all_images/1474322336___3385463594___42.png,1,5,42,8,0.3168071449903298
1474322336,3385463594,/kaggle/temp/axial_all_images/1474322336___3385463594___37.png,1,4,37,13,1.7869829955493195
1474322336,3385463594,/kaggle/temp/axial_all_images/1474322336___3385463594___30.png,1,3,30,20,1.466978180349292
1474322336,3385463594,/kaggle/temp/axial_all_images/1474322336___3385463594___24.png,1,2,24,26,1.8959800502377426
1474322336,3385463594,/kaggle/temp/axial_all_images/1474322336___3385463594___16.png,1,1,16,34,0.5394217678955506
1479862846,1304390732,/kaggle/temp/axial_all_images/1479862846___1304390732___46.png,1,5,46,12,1.2206826908957797
1479862846,1304390732,/kaggle/temp/axial_all_images/1479862846___1304390732___39.png,1,4,39,19,1.9643852130183017
1479862846,1304390732,/kaggle/temp/axial_all_images/1479862846___1304390732___32.png,1,3,32,26,0.5298787272692707
1479862846,1304390732,/kaggle/temp/axial_all_images/1479862846___1304390732___24.png,1,2,24,34,0.5905370953743487
1479862846,1304390732,/kaggle/temp/axial_all_images/1479862846___1304390732___16.png,1,1,16,42,0.7611213664453782
1504031267,2126877820,/kaggle/temp/axial_all_images/1504031267___2126877820___47.png,1,5,47,8,1.6022467419407018
1504031267,2126877820,/kaggle/temp/axial_all_images/1504031267___2126877820___42.png,1,4,42,13,2.019935348308504
1504031267,2126877820,/kaggle/temp/axial_all_images/1504031267___2126877820___34.png,1,3,34,21,0.6011790576751768
1504031267,2126877820,/kaggle/temp/axial_all_images/1504031267___2126877820___27.png,1,2,27,28,0.14151231314678547
1504031267,2126877820,/kaggle/temp/axial_all_images/1504031267___2126877820___19.png,1,1,19,36,0.673784499026528
1504031267,2475884358,/kaggle/temp/axial_all_images/1504031267___2475884358___24.png,1,5,24,1,0.8259322877825497
1504031267,2475884358,/kaggle/temp/axial_all_images/1504031267___2475884358___20.png,1,4,20,5,1.289588691959521
1504031267,2475884358,/kaggle/temp/axial_all_images/1504031267___2475884358___14.png,1,3,14,11,0.7105193967284791
1504031267,2475884358,/kaggle/temp/axial_all_images/1504031267___2475884358___8.png,1,2,8,17,1.44301501808458
1504031267,2475884358,/kaggle/temp/axial_all_images/1504031267___2475884358___3.png,1,1,3,22,1.0549043739016923
1504634575,1608219433,/kaggle/temp/axial_all_images/1504634575___1608219433___9.png,1,5,9,8,1.5946672298317646
1504634575,1608219433,/kaggle/temp/axial_all_images/1504634575___1608219433___14.png,1,4,14,13,2.0946700012412434
1504634575,1608219433,/kaggle/temp/axial_all_images/1504634575___1608219433___19.png,1,3,19,18,0.8446730232351527
1504634575,1608219433,/kaggle/temp/axial_all_images/1504634575___1608219433___25.png,1,2,25,24,0.6553258792121914
1504634575,1608219433,/kaggle/temp/axial_all_images/1504634575___1608219433___31.png,1,1,31,30,0.405324800151603
1504981676,3579382517,/kaggle/temp/axial_all_images/1504981676___3579382517___19.png,1,5,19,5,0.5149347161608375
1504981676,3579382517,/kaggle/temp/axial_all_images/1504981676___3579382517___15.png,1,4,15,9,1.9105640982639382
1504981676,3579382517,/kaggle/temp/axial_all_images/1504981676___3579382517___9.png,1,3,9,15,0.8988656289869521
1504981676,3579382517,/kaggle/temp/axial_all_images/1504981676___3579382517___4.png,1,2,4,20,1.0193477421305719
1531171418,1629244404,/kaggle/temp/axial_all_images/1531171418___1629244404___52.png,1,5,52,3,0.22378093513582087
1531171418,1629244404,/kaggle/temp/axial_all_images/1531171418___1629244404___44.png,1,4,44,11,0.8924001820611629
1531171418,1629244404,/kaggle/temp/axial_all_images/1531171418___1629244404___36.png,1,3,36,19,1.5336582562550483
1531171418,1629244404,/kaggle/temp/axial_all_images/1531171418___1629244404___29.png,1,2,29,26,0.4541126822541539
1531171418,1629244404,/kaggle/temp/axial_all_images/1531171418___1629244404___22.png,1,1,22,33,0.05139861087045583
1531615123,665872400,/kaggle/temp/axial_all_images/1531615123___665872400___43.png,1,5,43,3,0.10703468866132582
1531615123,665872400,/kaggle/temp/axial_all_images/1531615123___665872400___35.png,1,4,35,11,1.7782692841943994
1531615123,665872400,/kaggle/temp/axial_all_images/1531615123___665872400___26.png,1,3,26,20,0.9118196820267559
1531615123,665872400,/kaggle/temp/axial_all_images/1531615123___665872400___20.png,1,2,20,26,1.6577991634926548
1531615123,665872400,/kaggle/temp/axial_all_images/1531615123___665872400___11.png,1,1,11,35,0.27303547547994245
1536303104,4242621225,/kaggle/temp/axial_all_images/1536303104___4242621225___23.png,1,5,23,2,2.0496222317200328
1536303104,4242621225,/kaggle/temp/axial_all_images/1536303104___4242621225___18.png,1,4,18,7,0.6275422957199894
1536303104,4242621225,/kaggle/temp/axial_all_images/1536303104___4242621225___13.png,1,3,13,12,0.07518055653999589
1536303104,4242621225,/kaggle/temp/axial_all_images/1536303104___4242621225___8.png,1,2,8,17,0.9844451729999886
1536303104,4242621225,/kaggle/temp/axial_all_images/1536303104___4242621225___3.png,1,1,3,22,0.9173156610008064
1545079332,2908005497,/kaggle/temp/axial_all_images/1545079332___2908005497___53.png,1,5,53,3,1.2561184290763592
1545079332,2908005497,/kaggle/temp/axial_all_images/1545079332___2908005497___44.png,1,4,44,12,0.25380042679773496
1545079332,2908005497,/kaggle/temp/axial_all_images/1545079332___2908005497___36.png,1,3,36,20,1.0556077945379796
1545079332,2908005497,/kaggle/temp/axial_all_images/1545079332___2908005497___29.png,1,2,29,27,1.7133257025043758
1545079332,2908005497,/kaggle/temp/axial_all_images/1545079332___2908005497___20.png,1,1,20,36,0.8411862490363085
1546157543,829844307,/kaggle/temp/axial_all_images/1546157543___829844307___21.png,1,5,21,2,2.0349565527144193
1546157543,829844307,/kaggle/temp/axial_all_images/1546157543___829844307___17.png,1,4,17,6,2.076179058210137
1546157543,829844307,/kaggle/temp/axial_all_images/1546157543___829844307___11.png,1,3,11,12,0.0971159580894767
1546157543,829844307,/kaggle/temp/axial_all_images/1546157543___829844307___7.png,1,2,7,16,1.7919227366214852
1546157543,829844307,/kaggle/temp/axial_all_images/1546157543___829844307___3.png,1,1,3,20,2.121338765364733
1548005561,2454139957,/kaggle/temp/axial_all_images/1548005561___2454139957___10.png,1,5,10,9,0.9379180758257282
1548005561,2454139957,/kaggle/temp/axial_all_images/1548005561___2454139957___15.png,1,4,15,14,0.43791963980724
1548005561,2454139957,/kaggle/temp/axial_all_images/1548005561___2454139957___20.png,1,3,20,19,1.6879173360594273
1548005561,2454139957,/kaggle/temp/axial_all_images/1548005561___2454139957___25.png,1,2,25,24,1.187917468410234
1548005561,2454139957,/kaggle/temp/axial_all_images/1548005561___2454139957___31.png,1,1,31,30,0.8120822324019206
1556537670,2697616588,/kaggle/temp/axial_all_images/1556537670___2697616588___23.png,1,5,23,2,1.972003391326595
1556537670,2697616588,/kaggle/temp/axial_all_images/1556537670___2697616588___18.png,1,4,18,7,1.3224574199702204
1556537670,2697616588,/kaggle/temp/axial_all_images/1556537670___2697616588___12.png,1,3,12,13,0.5435298027227375
1556537670,2697616588,/kaggle/temp/axial_all_images/1556537670___2697616588___7.png,1,2,7,18,0.7893294853637087
1556537670,2697616588,/kaggle/temp/axial_all_images/1556537670___2697616588___3.png,1,1,3,22,1.39506136768183
1557070495,271081872,/kaggle/temp/axial_all_images/1557070495___271081872___9.png,1,5,9,8,1.0984590277601836
1557070495,271081872,/kaggle/temp/axial_all_images/1557070495___271081872___14.png,1,4,14,13,0.9346040333598182
1557070495,271081872,/kaggle/temp/axial_all_images/1557070495___271081872___20.png,1,3,20,19,0.17608934723431346
1557070495,271081872,/kaggle/temp/axial_all_images/1557070495___271081872___26.png,1,2,26,25,0.11390851302538785
1557070495,271081872,/kaggle/temp/axial_all_images/1557070495___271081872___32.png,1,1,32,31,2.2243443438611674
1558814835,1833005644,/kaggle/temp/axial_all_images/1558814835___1833005644___36.png,1,5,36,4,0.3778838510324034
1558814835,1833005644,/kaggle/temp/axial_all_images/1558814835___1833005644___31.png,1,4,31,9,0.4142486204140696
1558814835,1833005644,/kaggle/temp/axial_all_images/1558814835___1833005644___24.png,1,3,24,16,0.5058027818775028
1558814835,1833005644,/kaggle/temp/axial_all_images/1558814835___1833005644___17.png,1,2,17,23,1.078548188847852
1558814835,1833005644,/kaggle/temp/axial_all_images/1558814835___1833005644___11.png,1,1,11,29,1.7201226121984818
1567179188,2837637274,/kaggle/temp/axial_all_images/1567179188___2837637274___17.png,1,5,17,9,1.040964881573501
1567179188,2837637274,/kaggle/temp/axial_all_images/1567179188___2837637274___11.png,1,4,11,15,1.7422739730139867
1567179188,2837637274,/kaggle/temp/axial_all_images/1567179188___2837637274___5.png,1,3,5,21,0.020676131360406913
1567179188,2837637274,/kaggle/temp/axial_all_images/1567179188___2837637274___1.png,1,2,1,25,13.047885253917073
1589542662,4181896228,/kaggle/temp/axial_all_images/1589542662___4181896228___48.png,1,5,48,5,0.6610386725766091
1589542662,4181896228,/kaggle/temp/axial_all_images/1589542662___4181896228___42.png,1,4,42,11,1.2539461334013886
1589542662,4181896228,/kaggle/temp/axial_all_images/1589542662___4181896228___36.png,1,3,36,17,2.156841970017801
1589542662,4181896228,/kaggle/temp/axial_all_images/1589542662___4181896228___28.png,1,2,28,25,2.004279488550287
1589542662,4181896228,/kaggle/temp/axial_all_images/1589542662___4181896228___20.png,1,1,20,33,1.4909936103808406
1590903009,2017924896,/kaggle/temp/axial_all_images/1590903009___2017924896___17.png,1,5,17,6,1.2960317015953038
1590903009,2017924896,/kaggle/temp/axial_all_images/1590903009___2017924896___12.png,1,4,12,11,0.16450746309922337
1590903009,2017924896,/kaggle/temp/axial_all_images/1590903009___2017924896___5.png,1,3,5,18,0.04389999767844799
1590903009,2017924896,/kaggle/temp/axial_all_images/1590903009___2017924896___1.png,1,2,1,22,11.072518293739495
1590903009,2855020288,/kaggle/temp/axial_all_images/1590903009___2855020288___23.png,1,3,23,0,5.764327270272695
1590903009,2855020288,/kaggle/temp/axial_all_images/1590903009___2855020288___18.png,1,2,18,5,2.062770838829124
1590903009,2855020288,/kaggle/temp/axial_all_images/1590903009___2855020288___11.png,1,1,11,12,0.06312311600747478
1593756893,2447734703,/kaggle/temp/axial_all_images/1593756893___2447734703___20.png,1,5,20,2,0.44373992930609774
1593756893,2447734703,/kaggle/temp/axial_all_images/1593756893___2447734703___15.png,1,4,15,7,1.6512031306369983
1593756893,2447734703,/kaggle/temp/axial_all_images/1593756893___2447734703___10.png,1,3,10,12,0.9837966799046995
1593756893,2447734703,/kaggle/temp/axial_all_images/1593756893___2447734703___6.png,1,2,6,16,2.5812207141113532
1593756893,2447734703,/kaggle/temp/axial_all_images/1593756893___2447734703___2.png,1,1,2,20,1.3692068106652258
1616262169,982435380,/kaggle/temp/axial_all_images/1616262169___982435380___38.png,1,5,38,2,1.8328106510860351
1616262169,982435380,/kaggle/temp/axial_all_images/1616262169___982435380___28.png,1,4,28,12,1.7509351556359203
1616262169,982435380,/kaggle/temp/axial_all_images/1616262169___982435380___20.png,1,3,20,20,0.5972501547996192
1616262169,982435380,/kaggle/temp/axial_all_images/1616262169___982435380___12.png,1,2,12,28,0.8416254525713223
1616262169,982435380,/kaggle/temp/axial_all_images/1616262169___982435380___5.png,1,1,5,35,0.01120750198922238
1636129590,3892922980,/kaggle/temp/axial_all_images/1636129590___3892922980___23.png,1,5,23,2,1.1094290413468535
1636129590,3892922980,/kaggle/temp/axial_all_images/1636129590___3892922980___19.png,1,4,19,6,1.9359270420452805
1636129590,3892922980,/kaggle/temp/axial_all_images/1636129590___3892922980___13.png,1,3,13,12,1.335083007563695
1636129590,3892922980,/kaggle/temp/axial_all_images/1636129590___3892922980___7.png,1,2,7,18,2.0493020483299227
1636129590,3892922980,/kaggle/temp/axial_all_images/1636129590___3892922980___3.png,1,1,3,22,2.2426867575268417
1650340034,2802580567,/kaggle/temp/axial_all_images/1650340034___2802580567___12.png,1,4,12,3,1.4979227574526108
1650340034,2802580567,/kaggle/temp/axial_all_images/1650340034___2802580567___8.png,1,3,8,7,1.2952334081016947
1650340034,2802580567,/kaggle/temp/axial_all_images/1650340034___2802580567___4.png,1,2,4,11,1.051121765206986
1658344327,2972325220,/kaggle/temp/axial_all_images/1658344327___2972325220___3.png,1,5,3,2,0.9053380482168478
1658344327,2972325220,/kaggle/temp/axial_all_images/1658344327___2972325220___7.png,1,4,7,6,2.237730453520065
1658344327,2972325220,/kaggle/temp/axial_all_images/1658344327___2972325220___13.png,1,3,13,12,1.8419242824295896
1658344327,2972325220,/kaggle/temp/axial_all_images/1658344327___2972325220___18.png,1,2,18,17,2.460045970535998
1658344327,2972325220,/kaggle/temp/axial_all_images/1658344327___2972325220___22.png,1,1,22,21,2.151038577670434
1671291853,1440089134,/kaggle/temp/axial_all_images/1671291853___1440089134___12.png,1,5,12,6,0.8551670276485694
1671291853,1440089134,/kaggle/temp/axial_all_images/1671291853___1440089134___7.png,1,4,7,11,1.7922478386870537
1671291853,1440089134,/kaggle/temp/axial_all_images/1671291853___1440089134___1.png,1,3,1,17,6.7181161026308445
1671676307,1161268571,/kaggle/temp/axial_all_images/1671676307___1161268571___24.png,1,4,24,1,2.105918277082182
1671676307,1161268571,/kaggle/temp/axial_all_images/1671676307___1161268571___18.png,1,3,18,7,0.32346452297930384
1671676307,1161268571,/kaggle/temp/axial_all_images/1671676307___1161268571___29.png,1,5,29,13,0.18432505834728374
1671676307,1161268571,/kaggle/temp/axial_all_images/1671676307___1161268571___14.png,1,2,14,16,1.3604641496129801
1671676307,1161268571,/kaggle/temp/axial_all_images/1671676307___1161268571___9.png,1,1,9,21,0.19209666271443382
1676303374,639565557,/kaggle/temp/axial_all_images/1676303374___639565557___51.png,1,5,51,10,1.1425917094487943
1676303374,639565557,/kaggle/temp/axial_all_images/1676303374___639565557___42.png,1,4,42,19,1.7644601181733233
1676303374,639565557,/kaggle/temp/axial_all_images/1676303374___639565557___32.png,1,3,32,29,0.48447354911884943
1676303374,639565557,/kaggle/temp/axial_all_images/1676303374___639565557___23.png,1,2,23,38,1.260020799359792
1676303374,639565557,/kaggle/temp/axial_all_images/1676303374___639565557___13.png,1,1,13,48,0.38344836026156237
1690291272,2315553255,/kaggle/temp/axial_all_images/1690291272___2315553255___39.png,1,5,39,10,0.8667249506567316
1690291272,2315553255,/kaggle/temp/axial_all_images/1690291272___2315553255___28.png,1,4,28,21,1.6385808071838106
1690291272,2315553255,/kaggle/temp/axial_all_images/1690291272___2315553255___21.png,1,3,21,28,0.21529376896665742
1690291272,2315553255,/kaggle/temp/axial_all_images/1690291272___2315553255___13.png,1,2,13,36,0.7892520623865824
1690291272,2315553255,/kaggle/temp/axial_all_images/1690291272___2315553255___5.png,1,1,5,44,1.0324580403370618
1697944783,4134705907,/kaggle/temp/axial_all_images/1697944783___4134705907___29.png,1,5,29,1,2.3113179525098992
1697944783,4134705907,/kaggle/temp/axial_all_images/1697944783___4134705907___23.png,1,4,23,7,1.7508474952810342
1697944783,4134705907,/kaggle/temp/axial_all_images/1697944783___4134705907___18.png,1,3,18,12,1.351555420962743
1697944783,4134705907,/kaggle/temp/axial_all_images/1697944783___4134705907___13.png,1,2,13,17,1.839676547797092
1697944783,4134705907,/kaggle/temp/axial_all_images/1697944783___4134705907___8.png,1,1,8,22,0.727579336418253
1703116521,556945097,/kaggle/temp/axial_all_images/1703116521___556945097___19.png,1,5,19,6,1.2123618816275652
1703116521,556945097,/kaggle/temp/axial_all_images/1703116521___556945097___12.png,1,4,12,13,1.391835373056832
1703116521,556945097,/kaggle/temp/axial_all_images/1703116521___556945097___5.png,1,3,5,20,1.1970281483437688
1703116521,556945097,/kaggle/temp/axial_all_images/1703116521___556945097___1.png,1,2,1,24,13.641384991747618
1703116521,1047397953,/kaggle/temp/axial_all_images/1703116521___1047397953___25.png,1,3,25,0,17.123882416534464
1703116521,1047397953,/kaggle/temp/axial_all_images/1703116521___1047397953___21.png,1,2,21,4,0.14819178583903003
1703116521,1047397953,/kaggle/temp/axial_all_images/1703116521___1047397953___13.png,1,1,13,12,0.056657607144488864
1713964051,2840430680,/kaggle/temp/axial_all_images/1713964051___2840430680___21.png,1,5,21,4,0.6548149481825902
1713964051,2840430680,/kaggle/temp/axial_all_images/1713964051___2840430680___16.png,1,4,16,9,2.155841406810941
1713964051,2840430680,/kaggle/temp/axial_all_images/1713964051___2840430680___11.png,1,3,11,14,1.8532429707113864
1713964051,2840430680,/kaggle/temp/axial_all_images/1713964051___2840430680___6.png,1,2,6,19,1.428532027769685
1713964051,2840430680,/kaggle/temp/axial_all_images/1713964051___2840430680___3.png,1,1,3,22,1.8239463394658628
1716586508,3464148753,/kaggle/temp/axial_all_images/1716586508___3464148753___21.png,1,5,21,2,0.20056792794882483
1716586508,3464148753,/kaggle/temp/axial_all_images/1716586508___3464148753___17.png,1,4,17,6,1.5008320525334629
